Date,Location,Temperature_C,Rainfall_mm,Humidity_%,WindSpeed_kmph
2023-10-22,Ludhiana,18.3,0.0,47.9,11.1
2023-10-22,Nagpur,30.3,0.0,86.1,6.3
2023-10-22,Indore,30.7,0.0,77.9,8.8
2023-10-23,Delhi,30.6,0.0,30.9,2.0
2023-10-23,Karnal,19.2,3.8,69.0,3.8
2023-10-23,Ludhiana,34.9,0.0,67.7,14.3
2023-10-23,Nagpur,18.2,0.0,35.4,5.9
2023-10-23,Indore,14.0,0.0,35.9,11.3
2023-10-24,Delhi,38.8,0.0,62.0,2.0
2023-10-24,Karnal,23.8,45.9,30.6,8.5
2023-10-24,Ludhiana,21.1,0.0,88.5,14.8
2023-10-24,Nagpur,20.5,0.0,39.1,14.1
2023-10-24,Indore,25.3,0.0,54.6,13.9
2023-10-25,Delhi,11.7,0.0,55.0,2.5
2023-10-25,Karnal,20.3,0.0,38.8,9.6
2023-10-25,Ludhiana,16.5,23.0,68.4,12.4
2023-10-25,Nagpur,26.1,0.0,53.8,13.1
2023-10-25,Indore,12.7,0.0,62.5,10.7
2023-10-26,Delhi,34.6,0.0,51.2,4.3
2023-10-26,Karnal,16.0,0.0,50.0,13.1
2023-10-26,Ludhiana,32.6,0.0,47.5,2.8
2023-10-26,Nagpur,38.4,24.2,73.3,14.7
2023-10-26,Indore,34.7,39.7,52.3,0.6
2023-10-27,Delhi,23.4,0.0,47.0,14.3
2023-10-27,Karnal,18.6,0.0,31.8,13.9
2023-10-27,Ludhiana,36.6,0.0,32.9,14.8
2023-10-27,Nagpur,22.3,36.8,57.4,3.2
2023-10-27,Indore,35.0,0.0,47.1,10.4
2023-10-28,Delhi,32.4,27.9,61.6,11.3
2023-10-28,Karnal,21.8,18.5,73.2,10.7
2023-10-28,Ludhiana,12.8,0.0,50.8,7.4
2023-10-28,Nagpur,24.6,0.0,50.2,14.0
2023-10-28,Indore,18.8,0.0,36.3,7.7
2023-10-29,Delhi,30.6,0.0,53.9,5.7
2023-10-29,Karnal,33.8,0.0,89.5,13.6
2023-10-29,Ludhiana,32.4,0.0,55.1,8.6
2023-10-29,Nagpur,34.0,44.4,32.6,7.3
2023-10-29,Indore,27.9,0.0,43.0,11.6
2023-10-30,Delhi,15.5,0.0,60.1,11.5
2023-10-30,Karnal,20.3,0.0,59.1,11.6
2023-10-30,Ludhiana,31.6,37.4,37.5,2.7
2023-10-30,Nagpur,22.3,0.0,57.4,7.9
2023-10-30,Indore,31.5,47.3,59.7,8.1
2023-10-31,Delhi,33.3,4.7,69.0,14.8
2023-10-31,Karnal,33.8,0.0,32.0,0.6
2023-10-31,Ludhiana,18.2,16.1,60.6,5.8
2023-10-31,Nagpur,35.5,0.0,87.3,4.1
2023-10-31,Indore,18.6,0.0,46.6,7.1
2023-11-01,Delhi,34.0,0.0,77.1,13.3
2023-11-01,Karnal,25.4,11.7,58.8,4.4
2023-11-01,Ludhiana,18.1,0.0,49.2,0.8
2023-11-01,Nagpur,31.7,0.0,78.8,14.7
2023-11-01,Indore,39.6,0.0,58.0,11.5
2023-11-02,Delhi,22.3,30.3,32.5,9.7
2023-11-02,Karnal,18.8,0.0,63.5,0.8
2023-11-02,Ludhiana,28.3,0.0,51.5,3.0
2023-11-02,Nagpur,36.2,0.0,62.8,14.9
2023-11-02,Indore,20.8,0.0,85.9,13.7
2023-11-03,Delhi,20.2,0.0,53.7,5.8
2023-11-03,Karnal,35.3,0.0,49.5,6.8
2023-11-03,Ludhiana,19.3,0.0,67.6,3.0
2023-11-03,Nagpur,12.6,0.0,77.9,8.6
2023-11-03,Indore,13.1,5.1,46.7,7.7
2023-11-04,Delhi,10.6,0.0,44.7,4.7
2023-11-04,Karnal,19.0,0.0,66.4,0.1
2023-11-04,Ludhiana,16.4,0.0,87.9,12.4
2023-11-04,Nagpur,33.9,0.0,66.7,4.6
2023-11-04,Indore,16.4,48.7,89.0,12.7
2023-11-05,Delhi,12.5,10.0,83.8,11.4
2023-11-05,Karnal,38.5,23.4,41.2,2.6
2023-11-05,Ludhiana,37.9,0.0,83.8,3.3
2023-11-05,Nagpur,13.8,44.3,85.8,3.6
2023-11-05,Indore,21.6,16.8,64.8,2.7
2023-11-06,Delhi,12.6,0.0,43.6,0.9
2023-11-06,Karnal,31.1,0.0,40.3,5.3
2023-11-06,Ludhiana,18.0,0.0,47.4,0.4
2023-11-06,Nagpur,28.4,0.0,42.9,4.1
2023-11-06,Indore,34.4,0.0,67.6,1.1
2023-11-07,Delhi,34.3,0.0,57.1,0.5
2023-11-07,Karnal,39.5,0.0,56.1,13.0
2023-11-07,Ludhiana,11.6,0.0,86.1,8.4
2023-11-07,Nagpur,21.5,0.0,67.5,12.5
2023-11-07,Indore,31.2,0.0,48.4,11.3
2023-11-08,Delhi,23.1,0.0,51.3,5.8
2023-11-08,Karnal,35.6,0.0,60.2,8.3
2023-11-08,Ludhiana,18.6,0.0,43.6,4.1
2023-11-08,Nagpur,15.9,0.0,57.3,5.9
2023-11-08,Indore,22.2,0.0,49.2,8.9
2023-11-09,Delhi,22.8,0.9,35.1,13.9
2023-11-09,Karnal,16.7,0.0,53.6,14.2
2023-11-09,Ludhiana,18.4,0.6,58.2,7.3
2023-11-09,Nagpur,16.2,0.0,59.3,7.1
2023-11-09,Indore,16.1,4.8,63.8,2.3
2023-11-10,Delhi,19.7,0.0,72.3,4.1
2023-11-10,Karnal,10.3,46.2,57.5,6.2
2023-11-10,Ludhiana,14.8,0.0,49.3,4.5
2023-11-10,Nagpur,13.7,15.2,89.1,14.2
2023-11-10,Indore,21.0,26.1,36.0,4.6
2023-11-11,Delhi,13.1,0.7,70.5,14.1
2023-11-11,Karnal,32.9,0.0,71.8,7.4
2023-11-11,Ludhiana,36.7,37.1,80.5,14.4
2023-11-11,Nagpur,24.0,0.0,44.4,11.8
2023-11-11,Indore,26.5,0.0,58.0,10.2
2023-11-12,Delhi,28.3,0.0,65.5,10.9
2023-11-12,Karnal,34.5,0.0,72.9,10.9
2023-11-12,Ludhiana,37.2,0.0,41.4,0.1
2023-11-12,Nagpur,39.5,33.7,37.5,11.1
2023-11-12,Indore,34.0,0.0,58.8,3.2
2023-11-13,Delhi,10.5,0.0,51.9,14.4
2023-11-13,Karnal,26.8,39.1,77.1,7.9
2023-11-13,Ludhiana,30.9,10.2,35.0,4.9
2023-11-13,Nagpur,14.8,27.3,43.2,6.6
2023-11-13,Indore,21.2,0.0,75.1,8.7
2023-11-14,Delhi,25.9,0.0,74.1,14.1
2023-11-14,Karnal,27.3,0.0,57.7,5.9
2023-11-14,Ludhiana,10.1,27.8,72.8,1.6
2023-11-14,Nagpur,37.3,0.9,35.8,3.6
2023-11-14,Indore,32.9,0.0,64.4,9.8
2023-11-15,Delhi,38.0,0.0,75.5,10.5
2023-11-15,Karnal,14.2,11.6,64.3,8.1
2023-11-15,Ludhiana,28.1,39.1,46.0,14.8
2023-11-15,Nagpur,30.3,0.0,49.8,0.4
2023-11-15,Indore,30.7,18.7,87.7,3.2
2023-11-16,Delhi,37.4,0.0,33.9,14.6
2023-11-16,Karnal,33.8,23.6,67.4,0.2
2023-11-16,Ludhiana,21.9,6.6,62.9,7.7
2023-11-16,Nagpur,19.9,0.0,55.5,3.2
2023-11-16,Indore,36.4,22.2,65.2,4.5
2023-11-17,Delhi,24.8,0.0,41.6,0.1
2023-11-17,Karnal,26.5,28.9,72.6,12.3
2023-11-17,Ludhiana,20.8,0.0,48.8,8.2
2023-11-17,Nagpur,39.0,0.0,47.2,9.6
2023-11-17,Indore,20.7,0.0,48.6,2.6
2023-11-18,Delhi,30.8,0.0,73.6,7.4
2023-11-18,Karnal,33.4,44.0,37.0,12.3
2023-11-18,Ludhiana,28.1,0.0,53.2,0.9
2023-11-18,Nagpur,10.7,0.0,63.8,10.5
2023-11-18,Indore,11.7,0.0,37.0,13.1
2023-11-19,Delhi,21.5,0.0,77.8,3.8
2023-11-19,Karnal,35.6,1.9,52.9,14.3
2023-11-19,Ludhiana,15.9,0.0,69.7,12.8
2023-11-19,Nagpur,32.5,0.0,54.5,0.5
2023-11-19,Indore,34.7,24.3,42.2,1.1
2023-11-20,Delhi,10.2,29.4,60.8,5.5
2023-11-20,Karnal,12.6,47.8,81.4,8.9
2023-11-20,Ludhiana,34.5,0.0,42.3,1.2
2023-11-20,Nagpur,15.7,0.0,48.4,6.4
2023-11-20,Indore,12.4,0.0,45.9,7.5
2023-11-21,Delhi,14.0,0.0,33.0,6.6
2023-11-21,Karnal,27.7,0.0,64.6,8.1
2023-11-21,Ludhiana,30.8,0.0,55.7,6.5
2023-11-21,Nagpur,39.7,0.0,67.6,6.5
2023-11-21,Indore,17.0,4.5,39.5,2.1
2023-11-22,Delhi,12.1,0.0,73.2,14.7
2023-11-22,Karnal,13.0,26.5,80.3,11.5
2023-11-22,Ludhiana,11.1,0.0,84.5,2.9
2023-11-22,Nagpur,38.1,0.0,53.8,12.3
2023-11-22,Indore,36.2,0.0,41.6,4.0
2023-11-23,Delhi,39.7,0.0,57.9,2.4
2023-11-23,Karnal,12.0,50.0,83.1,3.2
2023-11-23,Ludhiana,16.5,8.9,61.0,2.3
2023-11-23,Nagpur,27.5,32.0,35.9,7.8
2023-11-23,Indore,16.1,0.0,44.1,3.1
2023-11-24,Delhi,20.1,47.5,32.7,13.8
2023-11-24,Karnal,11.4,0.0,45.8,11.0
2023-11-24,Ludhiana,31.0,0.0,63.7,0.2
2023-11-24,Nagpur,14.1,5.0,46.1,14.9
2023-11-24,Indore,11.8,33.9,71.0,0.7
2023-11-25,Delhi,39.7,3.3,79.9,7.9
2023-11-25,Karnal,11.1,0.0,89.4,2.7
2023-11-25,Ludhiana,23.7,0.0,75.8,13.1
2023-11-25,Nagpur,31.1,0.0,72.4,11.0
2023-11-25,Indore,25.3,0.0,48.5,9.1
2023-11-26,Delhi,12.0,0.0,56.6,0.6
2023-11-26,Karnal,32.7,0.0,30.0,6.0
2023-11-26,Ludhiana,25.7,28.8,55.6,1.3
2023-11-26,Nagpur,11.8,37.5,42.6,11.9
2023-11-26,Indore,21.5,0.0,36.3,7.9
2023-11-27,Delhi,24.7,23.9,32.1,5.2
2023-11-27,Karnal,21.8,0.0,57.3,9.9
2023-11-27,Ludhiana,38.9,0.0,57.5,0.7
2023-11-27,Nagpur,36.9,0.0,75.0,2.2
2023-11-27,Indore,18.3,0.0,44.7,14.9
2023-11-28,Delhi,14.6,0.0,30.6,6.6
2023-11-28,Karnal,26.7,0.0,41.1,13.3
2023-11-28,Ludhiana,37.2,0.0,31.8,10.3
2023-11-28,Nagpur,20.3,0.0,88.0,1.4
2023-11-28,Indore,12.2,0.0,48.5,11.2
2023-11-29,Delhi,19.6,16.3,64.2,4.7
2023-11-29,Karnal,34.0,6.1,64.6,10.7
2023-11-29,Ludhiana,14.1,0.0,67.7,13.1
2023-11-29,Nagpur,29.7,10.2,78.5,7.3
2023-11-29,Indore,18.3,37.9,42.6,2.4
2023-11-30,Delhi,18.8,42.2,53.0,14.1
2023-11-30,Karnal,24.4,0.0,40.6,13.3
2023-11-30,Ludhiana,30.1,13.2,54.2,5.0
2023-11-30,Nagpur,30.3,0.0,71.6,10.9
2023-11-30,Indore,13.6,0.0,85.6,1.0
2023-12-01,Delhi,38.4,38.5,64.9,13.5
2023-12-01,Karnal,21.7,0.0,31.2,2.4
2023-12-01,Ludhiana,22.1,0.0,50.8,2.5
2023-12-01,Nagpur,35.0,6.3,31.7,14.9
2023-12-01,Indore,34.1,23.8,48.3,5.6
2023-12-02,Delhi,20.6,25.3,80.7,4.1
2023-12-02,Karnal,26.8,0.0,53.6,0.3
2023-12-02,Ludhiana,36.7,0.0,77.6,6.6
2023-12-02,Nagpur,10.3,21.5,55.0,14.8
2023-12-02,Indore,18.2,14.4,84.0,0.4
2023-12-03,Delhi,30.1,0.0,86.8,12.3
2023-12-03,Karnal,36.1,0.0,81.7,14.6
2023-12-03,Ludhiana,25.4,10.4,70.8,9.4
2023-12-03,Nagpur,28.5,3.3,40.3,14.1
2023-12-03,Indore,17.2,0.0,56.2,1.8
2023-12-04,Delhi,10.9,35.5,60.2,14.9
2023-12-04,Karnal,21.6,18.1,66.5,7.3
2023-12-04,Ludhiana,29.9,9.5,62.8,11.3
2023-12-04,Nagpur,21.2,0.0,86.9,8.8
2023-12-04,Indore,18.6,0.0,30.2,11.8
2023-12-05,Delhi,38.4,21.0,63.2,12.2
2023-12-05,Karnal,30.3,0.0,59.0,11.7
2023-12-05,Ludhiana,31.0,0.0,61.6,5.5
2023-12-05,Nagpur,28.9,37.7,49.1,12.4
2023-12-05,Indore,27.2,0.0,68.7,10.2
2023-12-06,Delhi,12.2,0.0,49.3,9.8
2023-12-06,Karnal,23.4,37.5,46.3,10.5
2023-12-06,Ludhiana,26.7,0.0,62.0,9.0
2023-12-06,Nagpur,13.5,0.0,54.8,9.2
2023-12-06,Indore,23.5,0.0,88.4,13.3
2023-12-07,Delhi,19.6,0.0,45.9,0.7
2023-12-07,Karnal,22.4,0.0,84.8,2.6
2023-12-07,Ludhiana,33.0,21.2,85.3,4.8
2023-12-07,Nagpur,15.5,0.0,59.6,5.8
2023-12-07,Indore,37.5,5.6,63.1,2.0
2023-12-08,Delhi,17.2,0.0,69.0,0.7
2023-12-08,Karnal,14.1,19.8,57.1,8.1
2023-12-08,Ludhiana,13.6,0.0,73.7,5.3
2023-12-08,Nagpur,28.1,0.0,41.5,3.7
2023-12-08,Indore,33.6,0.0,50.9,13.9
2023-12-09,Delhi,25.5,0.0,42.6,9.5
2023-12-09,Karnal,10.5,2.0,39.8,13.1
2023-12-09,Ludhiana,39.1,0.0,38.4,2.8
2023-12-09,Nagpur,29.8,0.0,53.4,6.9
2023-12-09,Indore,14.3,0.0,46.5,14.5
2023-12-10,Delhi,26.1,30.1,78.1,9.3
2023-12-10,Karnal,16.9,0.0,50.2,8.4
2023-12-10,Ludhiana,11.6,0.0,56.5,11.9
2023-12-10,Nagpur,37.4,0.0,71.9,8.6
2023-12-10,Indore,35.3,0.0,33.9,5.3
2023-12-11,Delhi,39.7,0.0,74.9,12.5
2023-12-11,Karnal,11.2,0.0,50.4,8.3
2023-12-11,Ludhiana,33.9,0.0,30.8,9.9
2023-12-11,Nagpur,26.1,0.0,46.4,10.5
2023-12-11,Indore,34.2,0.0,32.8,14.9
2023-12-12,Delhi,16.0,0.0,79.5,1.4
2023-12-12,Karnal,22.1,0.0,49.1,5.3
2023-12-12,Ludhiana,37.3,0.0,45.9,0.4
2023-12-12,Nagpur,32.8,4.3,55.6,5.7
2023-12-12,Indore,31.5,0.0,61.2,7.3
2023-12-13,Delhi,32.3,47.8,63.5,2.9
2023-12-13,Karnal,22.0,0.0,65.8,2.9
2023-12-13,Ludhiana,22.9,0.0,83.3,14.5
2023-12-13,Nagpur,19.8,0.0,48.9,3.8
2023-12-13,Indore,35.7,6.5,58.8,2.0
2023-12-14,Delhi,13.7,0.0,52.6,3.2
2023-12-14,Karnal,20.7,0.0,39.5,10.1
2023-12-14,Ludhiana,30.6,0.0,80.8,4.7
2023-12-14,Nagpur,17.1,28.9,74.2,5.2
2023-12-14,Indore,15.9,31.7,49.0,5.9
2023-12-15,Delhi,35.8,0.0,61.6,5.3
2023-12-15,Karnal,12.3,0.0,34.9,13.4
2023-12-15,Ludhiana,15.8,0.0,63.7,15.0
2023-12-15,Nagpur,10.5,0.0,32.9,10.2
2023-12-15,Indore,23.5,30.8,85.4,4.5
2023-12-16,Delhi,31.1,0.0,38.5,8.3
2023-12-16,Karnal,35.1,0.0,53.5,5.3
2023-12-16,Ludhiana,21.1,0.0,73.5,9.1
2023-12-16,Nagpur,27.2,0.0,44.6,14.7
2023-12-16,Indore,22.3,0.0,42.6,14.9
2023-12-17,Delhi,24.0,0.0,48.2,1.3
2023-12-17,Karnal,37.5,35.6,75.8,6.3
2023-12-17,Ludhiana,30.9,0.0,70.9,2.6
2023-12-17,Nagpur,26.6,0.0,79.1,11.5
2023-12-17,Indore,20.7,15.5,50.1,14.2
2023-12-18,Delhi,21.6,0.0,63.2,5.7
2023-12-18,Karnal,11.9,0.0,74.1,5.5
2023-12-18,Ludhiana,38.0,39.2,41.6,4.7
2023-12-18,Nagpur,17.3,0.0,56.4,9.4
2023-12-18,Indore,24.2,0.0,67.8,7.2
2023-12-19,Delhi,11.0,47.2,34.2,4.5
2023-12-19,Karnal,24.7,0.3,60.1,0.9
2023-12-19,Ludhiana,19.4,0.0,48.4,10.7
2023-12-19,Nagpur,28.8,0.0,88.6,9.4
2023-12-19,Indore,21.9,18.9,51.9,13.2
2023-12-20,Delhi,17.5,0.0,45.5,6.9
2023-12-20,Karnal,37.0,0.0,54.0,0.9
2023-12-20,Ludhiana,17.9,0.0,48.1,4.7
2023-12-20,Nagpur,17.8,0.0,35.3,10.4
2023-12-20,Indore,14.0,0.0,64.2,9.6
2023-12-21,Delhi,20.9,0.0,45.1,9.5
2023-12-21,Karnal,30.6,18.0,83.1,13.9
2023-12-21,Ludhiana,17.6,0.0,87.2,13.5
2023-12-21,Nagpur,33.7,37.0,74.6,1.2
2023-12-21,Indore,29.6,0.0,82.9,7.0
2023-12-22,Delhi,28.6,0.0,39.9,13.2
2023-12-22,Karnal,30.6,0.0,35.1,0.4
2023-12-22,Ludhiana,10.6,0.0,31.9,2.9
2023-12-22,Nagpur,31.2,0.0,84.2,5.7
2023-12-22,Indore,18.2,0.0,79.1,14.1
2023-12-23,Delhi,10.1,0.0,42.6,4.8
2023-12-23,Karnal,15.7,0.0,86.0,8.3
2023-12-23,Ludhiana,24.8,34.8,71.4,11.6
2023-12-23,Nagpur,37.2,0.0,61.3,8.4
2023-12-23,Indore,31.1,0.0,57.4,13.1
2023-12-24,Delhi,38.1,13.4,83.6,5.8
2023-12-24,Karnal,24.3,0.0,78.9,10.9
2023-12-24,Ludhiana,31.1,0.0,37.4,1.6
2023-12-24,Nagpur,30.6,0.0,49.3,9.3
2023-12-24,Indore,15.7,0.0,82.0,3.1
2023-12-25,Delhi,38.2,0.0,87.3,8.5
2023-12-25,Karnal,11.9,0.0,76.9,7.4
2023-12-25,Ludhiana,19.9,0.0,52.4,6.0
2023-12-25,Nagpur,37.4,30.7,53.3,5.9
2023-12-25,Indore,24.2,0.0,47.5,5.6
2023-12-26,Delhi,26.1,0.0,71.6,0.5
2023-12-26,Karnal,13.7,3.3,88.8,4.4
2023-12-26,Ludhiana,18.2,0.0,78.3,9.5
2023-12-26,Nagpur,31.4,0.0,35.4,12.9
2023-12-26,Indore,26.5,0.0,51.6,8.0
2023-12-27,Delhi,22.3,17.5,75.5,7.9
2023-12-27,Karnal,27.8,39.9,46.2,12.7
2023-12-27,Ludhiana,39.4,0.0,42.1,2.5
2023-12-27,Nagpur,31.1,0.0,38.0,6.3
2023-12-27,Indore,31.9,0.0,55.0,8.6
2023-12-28,Delhi,30.2,0.0,42.1,2.4
2023-12-28,Karnal,13.4,0.0,81.0,12.3
2023-12-28,Ludhiana,15.1,47.8,43.6,4.4
2023-12-28,Nagpur,37.1,0.0,35.8,11.0
2023-12-28,Indore,27.4,0.0,59.0,3.0
2023-12-29,Delhi,24.3,0.0,81.0,10.9
2023-12-29,Karnal,39.1,26.5,71.6,8.6
2023-12-29,Ludhiana,23.4,0.0,57.7,4.0
2023-12-29,Nagpur,26.5,42.3,72.7,12.2
2023-12-29,Indore,33.0,0.0,51.1,8.0
2023-12-30,Delhi,35.3,48.8,68.7,4.4
2023-12-30,Karnal,34.2,27.6,63.7,3.7
2023-12-30,Ludhiana,18.1,0.0,67.4,8.7
2023-12-30,Nagpur,11.7,0.0,76.5,11.3
2023-12-30,Indore,31.1,0.0,44.9,13.2
2023-12-31,Delhi,22.5,0.0,33.4,14.9
2023-12-31,Karnal,11.9,36.7,62.6,13.0
2023-12-31,Ludhiana,13.7,0.0,39.5,4.0
2023-12-31,Nagpur,26.7,5.6,59.8,10.6
2023-12-31,Indore,30.2,0.0,46.7,3.8
2024-01-01,Delhi,37.5,45.8,39.4,5.0
2024-01-01,Karnal,35.9,24.4,86.5,5.1
2024-01-01,Ludhiana,19.8,0.0,88.7,13.4
2024-01-01,Nagpur,25.3,0.0,73.0,2.1
2024-01-01,Indore,20.2,0.0,41.8,4.3
2024-01-02,Delhi,36.4,0.0,60.1,10.5
2024-01-02,Karnal,24.2,0.0,42.9,4.5
2024-01-02,Ludhiana,29.0,0.0,54.5,1.7
2024-01-02,Nagpur,10.9,0.0,47.3,11.3
2024-01-02,Indore,37.4,43.3,39.6,3.3
2024-01-03,Delhi,22.2,0.0,58.6,8.9
2024-01-03,Karnal,29.5,0.0,55.4,11.3
2024-01-03,Ludhiana,27.1,0.0,89.0,9.2
2024-01-03,Nagpur,16.4,0.0,83.8,5.0
2024-01-03,Indore,23.7,0.0,57.5,15.0
2024-01-04,Delhi,39.0,0.0,49.8,11.8
2024-01-04,Karnal,13.6,0.0,89.4,9.2
2024-01-04,Ludhiana,11.8,0.0,58.6,4.2
2024-01-04,Nagpur,31.8,33.3,77.2,4.3
2024-01-04,Indore,21.0,7.3,54.1,2.1
2024-01-05,Delhi,30.0,0.0,48.1,7.8
2024-01-05,Karnal,30.7,49.1,68.5,8.8
2024-01-05,Ludhiana,39.4,0.0,81.2,11.4
2024-01-05,Nagpur,20.7,0.0,59.9,8.2
2024-01-05,Indore,23.4,0.0,46.5,0.2
2024-01-06,Delhi,29.9,0.0,48.4,12.7
2024-01-06,Karnal,12.0,0.0,40.6,8.4
2024-01-06,Ludhiana,28.5,0.0,88.3,4.8
2024-01-06,Nagpur,15.8,0.0,36.2,14.1
2024-01-06,Indore,29.9,36.4,70.5,1.9
2024-01-07,Delhi,18.5,0.0,89.7,7.4
2024-01-07,Karnal,37.1,0.0,55.4,2.7
2024-01-07,Ludhiana,13.4,0.0,74.3,7.7
2024-01-07,Nagpur,38.0,9.3,71.8,12.9
2024-01-07,Indore,17.1,0.0,34.2,14.0
2024-01-08,Delhi,37.2,0.0,41.9,3.3
2024-01-08,Karnal,12.6,0.0,46.7,14.5
2024-01-08,Ludhiana,20.9,0.0,44.2,8.2
2024-01-08,Nagpur,11.0,0.0,52.7,14.5
2024-01-08,Indore,25.0,18.7,40.0,14.3
2024-01-09,Delhi,32.7,0.0,53.9,7.4
2024-01-09,Karnal,33.4,43.5,66.1,7.9
2024-01-09,Ludhiana,19.0,16.9,41.7,2.8
2024-01-09,Nagpur,32.5,0.0,77.6,2.2
2024-01-09,Indore,38.8,0.0,64.3,9.5
2024-01-10,Delhi,37.4,0.0,44.4,6.4
2024-01-10,Karnal,21.1,0.0,67.0,4.2
2024-01-10,Ludhiana,28.2,0.0,44.3,0.9
2024-01-10,Nagpur,17.9,25.9,74.2,1.0
2024-01-10,Indore,28.0,0.0,63.0,9.9
2024-01-11,Delhi,27.1,0.0,33.9,12.1
2024-01-11,Karnal,27.9,40.6,81.4,1.2
2024-01-11,Ludhiana,32.3,0.0,57.8,14.3
2024-01-11,Nagpur,20.4,37.5,42.2,6.7
2024-01-11,Indore,31.8,0.0,43.5,13.0
2024-01-12,Delhi,30.2,0.0,73.8,2.5
2024-01-12,Karnal,27.6,0.0,83.5,4.7
2024-01-12,Ludhiana,27.6,0.0,37.2,4.0
2024-01-12,Nagpur,39.8,0.0,88.6,13.6
2024-01-12,Indore,27.9,0.0,35.8,8.5
2024-01-13,Delhi,35.5,12.6,36.7,10.3
2024-01-13,Karnal,16.0,0.0,35.2,5.9
2024-01-13,Ludhiana,17.5,0.0,35.6,6.1
2024-01-13,Nagpur,29.9,0.0,82.9,6.1
2024-01-13,Indore,35.4,0.0,49.1,0.3
2024-01-14,Delhi,38.2,0.0,70.5,14.3
2024-01-14,Karnal,26.4,0.0,48.9,4.5
2024-01-14,Ludhiana,23.7,0.0,85.9,4.0
2024-01-14,Nagpur,11.3,0.0,30.8,7.3
2024-01-14,Indore,21.2,0.0,89.6,9.7
2024-01-15,Delhi,30.1,40.2,33.1,9.1
2024-01-15,Karnal,14.1,0.0,69.7,10.5
2024-01-15,Ludhiana,15.1,23.9,73.2,6.1
2024-01-15,Nagpur,13.9,0.0,53.9,8.7
2024-01-15,Indore,26.7,0.0,61.7,2.5
2024-01-16,Delhi,19.9,0.0,82.6,11.9
2024-01-16,Karnal,33.8,27.9,49.0,10.4
2024-01-16,Ludhiana,18.6,0.0,71.6,6.7
2024-01-16,Nagpur,18.1,15.3,44.3,11.5
2024-01-16,Indore,35.5,19.9,64.0,4.8
2024-01-17,Delhi,25.5,0.0,88.8,7.9
2024-01-17,Karnal,33.0,0.0,72.5,7.0
2024-01-17,Ludhiana,29.4,0.0,31.3,7.8
2024-01-17,Nagpur,21.3,0.0,66.9,13.5
2024-01-17,Indore,16.3,0.0,67.1,7.3
2024-01-18,Delhi,10.7,0.0,76.7,6.2
2024-01-18,Karnal,34.3,1.6,79.6,1.0
2024-01-18,Ludhiana,13.5,0.0,53.7,13.9
2024-01-18,Nagpur,37.2,0.0,56.5,7.2
2024-01-18,Indore,20.9,31.6,30.8,0.7
2024-01-19,Delhi,17.4,34.7,75.7,12.1
2024-01-19,Karnal,22.0,25.4,85.3,9.2
2024-01-19,Ludhiana,34.8,19.9,35.7,14.6
2024-01-19,Nagpur,29.9,0.0,76.1,8.8
2024-01-19,Indore,22.3,0.0,67.0,8.8
2024-01-20,Delhi,27.8,0.0,68.9,2.0
2024-01-20,Karnal,18.1,0.0,88.2,7.2
2024-01-20,Ludhiana,17.8,0.0,64.8,5.8
2024-01-20,Nagpur,12.6,0.0,83.7,0.9
2024-01-20,Indore,31.3,41.2,53.9,0.1
2024-01-21,Delhi,28.6,0.0,72.6,9.5
2024-01-21,Karnal,12.2,37.3,38.8,1.1
2024-01-21,Ludhiana,20.3,0.0,66.0,3.5
2024-01-21,Nagpur,24.9,0.0,44.1,11.6
2024-01-21,Indore,29.3,0.0,75.3,4.3
2024-01-22,Delhi,33.3,0.0,84.1,13.5
2024-01-22,Karnal,31.1,0.0,55.0,2.5
2024-01-22,Ludhiana,13.0,18.5,46.4,4.2
2024-01-22,Nagpur,32.1,2.8,67.0,7.7
2024-01-22,Indore,25.1,0.0,42.2,4.0
2024-01-23,Delhi,36.5,0.0,85.2,10.6
2024-01-23,Karnal,24.9,0.0,72.5,5.7
2024-01-23,Ludhiana,31.9,0.0,50.1,13.9
2024-01-23,Nagpur,11.2,35.9,43.6,5.1
2024-01-23,Indore,37.3,0.0,86.5,4.2
2024-01-24,Delhi,15.6,0.0,49.0,13.7
2024-01-24,Karnal,23.9,0.0,42.8,4.7
2024-01-24,Ludhiana,14.0,0.0,75.7,13.8
2024-01-24,Nagpur,39.2,44.0,73.1,14.4
2024-01-24,Indore,24.8,37.9,69.2,13.3
2024-01-25,Delhi,27.0,0.0,85.4,12.5
2024-01-25,Karnal,13.4,47.1,51.9,9.7
2024-01-25,Ludhiana,14.4,0.0,61.9,8.2
2024-01-25,Nagpur,19.5,0.0,69.8,12.0
2024-01-25,Indore,39.2,0.0,65.0,10.3
2024-01-26,Delhi,19.8,0.0,46.0,7.5
2024-01-26,Karnal,33.7,0.0,33.7,13.4
2024-01-26,Ludhiana,15.6,0.0,60.2,11.4
2024-01-26,Nagpur,31.6,28.9,67.4,11.8
2024-01-26,Indore,20.1,0.0,63.9,12.1
2024-01-27,Delhi,10.6,48.8,65.3,3.2
2024-01-27,Karnal,17.8,48.4,68.9,9.2
2024-01-27,Ludhiana,27.3,0.0,46.2,3.5
2024-01-27,Nagpur,35.0,0.0,51.5,7.0
2024-01-27,Indore,35.1,0.0,60.3,9.0
2024-01-28,Delhi,25.2,0.0,82.1,11.8
2024-01-28,Karnal,20.9,0.0,84.8,5.8
2024-01-28,Ludhiana,34.8,0.0,54.1,3.1
